2.864553333333333049e-02,4.344049999999999856e-01,1.000000000000000000e+00
2.604139393939393712e-02,4.344049999999999856e-01,1.000000000000000000e+00
2.343725454545454376e-02,4.344049999999999856e-01,1.000000000000000000e+00
2.083311515151515039e-02,4.344049999999999856e-01,1.000000000000000000e+00
1.822897575757575703e-02,4.344049999999999856e-01,1.000000000000000000e+00
1.562483636363636366e-02,4.344049999999999856e-01,1.000000000000000000e+00
1.302069696969696856e-02,4.344049999999999856e-01,1.000000000000000000e+00
1.041655757575757520e-02,4.344049999999999856e-01,1.000000000000000000e+00
7.812418181818181831e-03,4.344049999999999856e-01,1.000000000000000000e+00
5.208278787878787598e-03,4.344049999999999856e-01,1.000000000000000000e+00
2.604139393939393799e-03,4.344049999999999856e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.344049999999999856e-01,1.000000000000000000e+00
